x,y,kelas
-1.2959056,1.1036067,0.0
0.5750176,2.9164958,0.0
0.8125048,3.2559323,0.0
0.36856207,2.7947228,0.0
-0.8137808,2.3740563,0.0
-0.9547698,1.7974519,0.0
0.21428151,3.9650958,0.0
-0.1872004,3.685715,0.0
0.9752693,3.2832916,0.0
1.2404891,4.320642,0.0
-1.0092196,1.5693642,0.0
-1.3630574,1.7445025,0.0
-1.2751508,1.6126001,0.0
0.04469672,3.0861518,0.0
0.287602,5.2874246,0.0
0.7309074,4.500297,0.0
0.44388488,3.762214,0.0
-0.9972232,1.6755896,0.0
-0.34131938,2.9968593,0.0
0.6447885,3.4527798,0.0
-2.1722486,1.784844,0.0
-1.7809268,1.1877452,0.0
2.5772758,4.389546,0.0
-0.34203902,3.8777869,0.0
0.55084133,3.2658966,0.0
-0.24971208,1.9201305,0.0
0.13710637,2.5451138,0.0
-1.4820063,2.7075205,0.0
0.060562134,2.0454113,0.0
-2.6975844,2.22829,0.0
-0.32449314,2.8690147,0.0
-0.24042769,3.77212,0.0
-0.22024396,3.7787209,0.0
0.2584256,2.411792,0.0
0.20671542,3.747739,0.0
-0.43251806,3.677733,0.0
0.6719456,3.3503134,0.0
0.24065171,4.233757,0.0
-1.579776,2.5998926,0.0
-0.5374206,1.7480804,0.0
0.36015907,1.9994457,0.0
0.2335967,2.135125,0.0
-1.4154723,1.8572726,0.0
-1.3056666,3.137871,0.0
1.0579357,2.6472995,0.0
2.2492611,3.5750573,0.0
-0.13254032,3.2619627,0.0
-0.3331588,3.7494745,0.0
-2.0366726,0.47408095,0.0
-0.85968053,2.7411819,0.0
-1.1423005,2.9006834,0.0
-0.50063705,3.7618196,0.0
-0.82509387,2.301347,0.0
-0.35027593,4.0249414,0.0
-0.25666738,0.015651917,0.0
-1.8492777,2.457018,0.0
-1.1584803,2.7932594,0.0
-0.7349568,3.1016054,0.0
-1.2082247,2.7710583,0.0
1.3096976,4.00722,0.0
-0.52982914,1.8717248,0.0
-1.9907643,2.430759,0.0
0.29671645,1.9715225,0.0
-0.9677171,2.6682854,0.0
0.26494098,1.4262344,0.0
0.702951,2.509768,0.0
1.7854762,2.2086673,0.0
1.0983982,4.5971026,0.0
-1.1688865,1.4719926,0.0
0.9575545,4.113459,0.0
0.5363697,2.011884,0.0
-0.3566165,2.0150201,0.0
-1.249779,1.627498,0.0
0.25020057,3.3847163,0.0
-0.64066863,3.3949745,0.0
0.2815063,2.8766456,0.0
1.006534,3.4748142,0.0
1.1890256,5.1089015,0.0
1.6117964,2.5304878,0.0
-0.4391612,2.0562437,0.0
-0.22094321,2.1973217,0.0
1.536751,2.9762459,0.0
0.8320226,3.8397365,0.0
0.2230338,3.457545,0.0
-0.59738624,2.774986,0.0
-0.79114676,2.3919694,0.0
1.2086232,3.5714972,0.0
-1.5506337,0.76622415,0.0
-1.0358801,1.7573755,0.0
-0.64734906,3.152439,0.0
-1.4185017,1.9845985,0.0
-1.1808356,2.838726,0.0
0.15952455,3.3470979,0.0
-1.453079,2.1289785,0.0
1.2264478,3.148377,0.0
0.16448675,4.1252074,0.0
-1.3073057,2.31341,0.0
-0.72578096,3.2718248,0.0
-0.13935646,2.5569293,0.0
-0.64532524,2.5149753,0.0
1.6598405,3.5322506,0.0
0.6700076,2.874582,0.0
-0.89738035,2.5684144,0.0
0.85063803,3.3830972,0.0
-0.7823926,1.2861435,0.0
1.4945002,4.206587,0.0
0.40110704,3.7238076,0.0
-0.55894494,1.6205238,0.0
-0.39656776,2.094715,0.0
0.34131435,2.3445263,0.0
-0.26357973,3.9500628,0.0
-0.9487859,2.5041034,0.0
1.9432286,3.8655212,0.0
0.33602703,2.897238,0.0
-0.65470797,2.1839259,0.0
-0.64566976,2.1874115,0.0
-1.0176616,1.5698559,0.0
0.5314132,3.3953223,0.0
-0.43876693,3.690843,0.0
1.6102617,3.0501451,0.0
0.32821393,3.4171607,0.0
0.68085206,4.326166,0.0
0.8273345,2.5449219,0.0
1.6888062,5.480334,0.0
-0.44164306,3.5087392,0.0
1.0933447,3.790058,0.0
-0.3465729,2.8267477,0.0
-1.5865502,1.6654376,0.0
-0.2111199,2.9192038,0.0
0.022509232,2.4582233,0.0
0.8330342,3.6591873,0.0
-0.35081655,3.4344623,0.0
0.10267057,3.4837205,0.0
0.9787673,2.946834,0.0
0.07906302,2.5065498,0.0
0.4687946,3.1622367,0.0
-0.8165975,1.07458,0.0
1.3260283,-0.8444114,1.0
4.188865,-0.8475907,1.0
3.1334388,0.67189425,1.0
3.1777146,-1.871785,1.0
2.3157048,1.1215417,1.0
4.0922914,0.075811185,1.0
2.2812817,-0.3839767,1.0
1.310448,-1.1331124,1.0
4.153803,0.3508497,1.0
1.793147,-0.47001013,1.0
3.1656344,-0.4235944,1.0
2.222832,0.95000315,1.0
3.4475193,0.28372404,1.0
0.322595,-2.3888233,1.0
1.3966793,-1.7086272,1.0
0.4702946,0.7747801,1.0
3.109396,-0.6197104,1.0
4.7973084,2.6423101,1.0
3.918251,0.3894296,1.0
1.3704658,0.038316946,1.0
3.2021139,0.018678334,1.0
1.581151,-1.0261711,1.0
2.3649085,-1.3061545,1.0
2.0531778,-2.071228,1.0
2.7358298,-0.33742642,1.0
2.5110626,0.3949698,1.0
3.8552115,0.11800845,1.0
2.0432212,-0.31939244,1.0
4.0949993,0.11581533,1.0
2.0460305,1.0328082,1.0
4.24154,1.6591132,1.0
3.4138646,0.6192275,1.0
1.4778109,-0.36330917,1.0
2.3407807,0.45645413,1.0
3.757553,0.89948434,1.0
3.7280185,0.3616881,1.0
1.3424354,-0.004035621,1.0
2.5738788,-0.52471864,1.0
2.8356738,-1.4194851,1.0
4.8031464,0.13044141,1.0
2.724724,-0.20956375,1.0
2.7394536,0.7439377,1.0
1.4179641,-0.98746765,1.0
3.517233,1.0699028,1.0
3.4992888,-1.2880236,1.0
3.0515978,-0.6329258,1.0
3.7692282,1.0745305,1.0
3.4939919,-0.16856013,1.0
2.2606988,0.09711337,1.0
5.4299264,2.1596932,1.0
2.7119353,-1.4559547,1.0
3.6135228,0.10798644,1.0
4.9283323,2.6230407,1.0
1.533173,-1.9968579,1.0
4.042755,1.2211443,1.0
2.1502416,-0.16085182,1.0
2.5211835,-2.3209622,1.0
2.1574802,-0.38836998,1.0
2.751991,-0.90422887,1.0
1.4050356,0.19994809,1.0
2.768878,-0.21189518,1.0
2.8452318,-2.1082556,1.0
4.364619,-0.32419527,1.0
3.1223257,1.1334202,1.0
2.6869037,-0.02164932,1.0
2.9635735,0.045454636,1.0
2.123227,-0.96472466,1.0
2.4477577,-1.1854999,1.0
2.7862563,0.35065526,1.0
1.5058014,0.9850984,1.0
4.3613133,1.3226349,1.0
2.3546355,0.89551276,1.0
2.7482553,0.72147024,1.0
2.2571685,-0.44644883,1.0
5.0373573,2.7481267,1.0
2.3433735,-1.0695121,1.0
2.21209,1.6600856,1.0
4.00341,1.2126094,1.0
3.3128114,1.2927524,1.0
1.9410218,-0.27108282,1.0
4.2173963,1.4712197,1.0
2.6866994,-0.3942169,1.0
2.832762,0.024202852,1.0
4.4952464,1.0698118,1.0
2.6932895,-0.19364773,1.0
5.5921617,-0.046529237,1.0
4.210647,0.9243146,1.0
2.345515,0.74839497,1.0
0.87241983,0.03665043,1.0
3.4245672,-0.1402146,1.0
3.90579,0.1745273,1.0
3.6028612,0.074941464,1.0
3.3039773,0.25080988,1.0
3.4390945,-0.25196728,1.0
1.4011397,-0.41908047,1.0
4.045465,3.306285,1.0
3.4188983,0.31304345,1.0
4.33456,0.6376233,1.0
2.1003885,-0.56065816,1.0
4.972775,-0.8249915,1.0
2.2686868,0.014454931,1.0
4.1043625,1.0562183,1.0
2.9763672,-1.4789921,1.0
4.8335915,0.7690422,1.0
1.7542834,-0.43027577,1.0
3.7362976,0.20670655,1.0
0.7579501,-0.95395195,1.0
2.0369492,0.7725363,1.0
2.5844512,-0.6237859,1.0
2.4919665,-0.89095587,1.0
3.919899,1.8180294,1.0
4.0680594,1.6417542,1.0
3.0576577,-0.6573242,1.0
3.6105893,1.2133237,1.0
3.146564,0.3318019,1.0
2.3678496,-0.93955696,1.0
4.030134,1.0086727,1.0
0.7994961,-2.1147773,1.0
1.8455225,-1.5655699,1.0
2.1515963,-0.5509728,1.0
1.0662984,-0.22316968,1.0
3.1896148,1.8906806,1.0
1.8815736,-0.12596732,1.0
4.0646915,-0.039348934,1.0
2.788537,0.636362,1.0
4.168371,1.399139,1.0
3.3941875,0.7252705,1.0
2.2738574,-1.7772245,1.0
3.8181112,1.0345514,1.0
4.0950017,-0.27482787,1.0
2.3656535,0.05024256,1.0
3.3891294,-0.18908413,1.0
2.6301694,0.63633406,1.0
3.3461554,0.2052111,1.0
3.3286045,0.40986332,1.0
2.1884768,0.24990061,1.0
3.6393678,0.40107125,1.0
1.2092057,-2.123177,1.0
-0.035459895,-2.5390403,1.0
2.453122,-1.0342704,1.0
1.5249366,-1.4945699,1.0
2.904068,-1.1196394,1.0
2.7957594,-2.0611546,1.0
3.0699167,-0.42816564,1.0
3.1631799,-0.53433025,1.0
4.1425886,1.475133,1.0
4.5751257,1.709367,1.0
2.350446,1.0150717,1.0
2.0044076,-0.35586545,1.0
4.26082,2.7530563,1.0
4.421573,1.1588142,1.0
3.1005316,0.15045583,1.0
4.4451776,1.0354891,1.0
4.1278315,1.1671283,1.0
2.5741465,-2.5360396,1.0
2.4031525,0.63180137,1.0
3.1298523,0.8579967,1.0
3.1732786,1.406963,1.0
1.7135398,0.0023190284,1.0
3.9713237,-0.5414941,1.0
3.050987,0.6192129,1.0
3.6729321,0.0267556,1.0
3.3336499,0.12974457,1.0
2.3001862,-0.28853178,1.0
2.5995271,-0.24795073,1.0
3.8587587,-0.4435081,1.0
3.361545,0.177253,1.0
2.9532347,0.59128714,1.0
1.7751778,0.7072586,1.0
3.1720953,-0.3196877,1.0
2.6871145,0.51658416,1.0
2.7817266,0.20757736,1.0
2.7073267,1.1682537,1.0
2.4678967,-0.15166867,1.0
3.0938125,-1.1700587,1.0
2.0490754,0.3106475,1.0
5.3942375,0.37679458,1.0
2.5851574,0.62603724,1.0
2.6715884,0.354405,1.0
2.6508794,-1.8190476,1.0
3.8943,-0.10643172,1.0
3.8052797,0.25983936,1.0
1.8762828,-0.5161172,1.0
3.6096425,-1.4928257,1.0
3.5280461,1.3056575,1.0
3.181324,0.22770272,1.0
5.2282515,1.0043833,1.0
3.3819056,0.12130201,1.0
2.519841,-1.5077869,1.0
2.883856,-0.3977574,1.0
3.192191,0.13623407,1.0
2.8271832,-0.9588596,1.0
5.0703406,2.1575897,1.0
3.3331707,-0.532447,1.0
3.9144995,-0.64236134,1.0
2.6103973,-0.53581774,1.0
3.2052684,-0.025712365,1.0
2.9084976,0.7517283,1.0
3.4293282,1.4192181,1.0
3.5255249,-2.0085506,1.0
3.1623676,0.19466004,1.0
2.1188262,-1.3689522,1.0
1.6894636,-0.6153022,1.0
2.9659946,-1.6434535,1.0
3.058774,-0.66289574,1.0
1.7483954,0.044514578,1.0
5.2162085,2.470496,1.0
4.7159233,1.4962167,1.0
3.9507823,1.3949264,1.0
3.6581986,0.51840436,1.0
2.8790195,-1.4417244,1.0
3.810465,-0.556561,1.0
2.3011117,-0.17297396,1.0
2.5218596,-0.5639608,1.0
1.4364356,-0.0036023948,1.0
2.523538,-0.33089712,1.0
2.6486716,0.6142772,1.0
1.9600419,0.11372139,1.0
3.333683,-0.76430076,1.0
3.286802,-0.062405292,1.0
2.6604216,-1.0057425,1.0
2.5571349,-1.346088,1.0
2.0770245,0.33350915,1.0
3.350648,-1.1969639,1.0
2.1494882,-0.5781646,1.0
4.4842668,0.26121905,1.0
2.5078719,-0.54410595,1.0
2.5123062,-0.16107155,1.0
4.731352,-1.1011957,1.0
4.532903,0.64045376,1.0
3.7273757,0.43932846,1.0
2.9098663,0.32847187,1.0
2.6893682,-0.80496615,1.0
4.9609594,0.93333834,1.0
2.0941024,0.009864206,1.0
2.6541283,0.69381183,1.0
3.8922331,0.43012586,1.0
2.2757308,0.21967226,1.0
4.6720896,0.9015715,1.0
2.7480805,-0.82753146,1.0
3.805449,0.3291586,1.0
3.5507078,0.25725907,1.0
2.8420494,-0.31841612,1.0
3.6949358,0.9870703,1.0
2.7061327,-0.41289395,1.0
3.7311926,-0.63517135,1.0
1.947609,-1.3473508,1.0
4.0589337,1.2369462,1.0
2.7887335,0.7488843,1.0
1.1314754,-2.8464925,1.0
3.1491632,0.7942949,1.0
3.8264456,0.644279,1.0
4.7249937,0.006046604,1.0
0.8950503,-0.07524951,1.0
3.3609126,-0.3132861,1.0
2.7977707,-0.4823435,1.0
3.3701844,0.8678216,1.0
3.2494829,1.3379178,1.0
2.8391614,1.7459153,1.0
4.5932183,1.7107979,1.0
4.138659,-0.027658943,1.0
1.7999703,-1.5686432,1.0
1.4994539,-0.46350873,1.0
2.5864444,0.13380995,1.0
2.614363,-1.1912438,1.0
4.0867515,2.154235,1.0
1.5964613,-1.6422391,1.0
1.520642,-0.07343478,1.0
2.8192446,0.84046537,1.0
3.6629684,0.3167326,1.0
3.1233122,-0.68504804,1.0
2.3238654,1.4993994,1.0
2.1316922,-0.5347483,1.0
4.1809397,1.3936118,1.0
1.8318624,-0.017531244,1.0
1.9948323,0.40927133,1.0
4.410745,0.7401672,1.0
3.3391361,0.74805486,1.0
4.918193,2.1309903,1.0
1.8411329,-0.9907076,1.0
4.4245634,0.79241574,1.0
4.752461,0.20432545,1.0
3.181675,0.3239929,1.0
4.0271673,0.42262036,1.0
2.960824,-0.30752146,1.0
3.6622303,-0.70701003,1.0
3.6849654,1.1699024,1.0
4.7629323,0.68876535,1.0
4.1795464,2.0462644,1.0
3.8089373,0.33844957,1.0
1.6233101,-0.6903739,1.0
1.6194347,-1.7429513,1.0
3.284012,1.8761178,1.0
3.9220831,1.0085858,1.0
3.0797622,0.45895463,1.0
2.3899112,-0.30215803,1.0
2.9488294,0.3920868,1.0
4.140971,0.6968117,1.0
1.7919347,0.095998585,1.0
4.4742436,-2.0888977,1.0
1.0956552,-0.29309025,1.0
3.7413979,0.9119362,1.0
4.0437446,1.8539629,1.0
0.8310164,-1.3526447,1.0
2.7417278,-1.1033326,1.0
2.700471,-2.1714206,1.0
3.5864942,0.3521132,1.0
4.3018513,0.99636084,1.0
3.0073762,0.36406034,1.0
2.4789562,0.19058084,1.0
2.6958213,-0.42304632,1.0
2.8659904,-0.8761991,1.0
3.6006746,-0.8960663,1.0
3.2712214,0.21851428,1.0
4.2660103,2.1834319,1.0
3.872228,0.67106575,1.0
3.2012534,0.69381475,1.0
1.7766662,-0.8382645,1.0
2.028289,0.8474459,1.0
1.3333484,-0.78301036,1.0
1.7414238,-1.5968254,1.0
4.909007,1.5203892,1.0
2.6664696,0.14328934,1.0
1.600712,-0.6679376,1.0
1.9829327,-2.2544727,1.0
4.402406,2.0950334,1.0
2.5934918,-0.35117066,1.0
2.6434324,0.0824461,1.0
1.9441369,-0.49803367,1.0
4.010154,1.1617649,1.0
5.2358336,-0.27971986,1.0
2.5637414,-0.16593084,1.0
5.005942,-0.76699096,1.0
2.8025045,-0.15755412,1.0
3.6279228,0.4341596,1.0
3.029228,1.5534911,1.0
3.8087933,1.1083558,1.0
2.3963587,-0.13049623,1.0
1.9421922,-1.628776,1.0
2.7417965,-0.24152423,1.0
5.834023,1.4395832,1.0
3.6170573,-0.012034314,1.0
1.1390098,-1.324838,1.0
5.330434,2.2316139,1.0
3.3518155,0.1736478,1.0
2.1849318,-0.7691323,1.0
2.4292815,0.05963577,1.0
4.1077094,-0.1035357,1.0
3.34389,-0.8513163,1.0
3.843286,2.7522817,1.0
3.9301481,1.0947524,1.0
2.1461604,0.28480932,1.0
3.3558135,1.0334889,1.0
2.7307086,-1.8624326,1.0
4.1867843,0.1838044,1.0
2.2941344,-0.35683945,1.0
4.0751395,0.13345017,1.0
3.7047806,0.5243382,1.0
2.7696218,0.81849587,1.0
1.4681898,-0.26971847,1.0
3.6322324,1.3624363,1.0
1.7619598,-0.9211666,1.0
2.0121582,-1.2085361,1.0
3.2156956,1.0028784,1.0
4.0349107,-0.044296727,1.0
1.488999,-0.65957445,1.0
3.3168228,0.30700907,1.0
1.8541731,0.10488791,1.0
2.7079406,-0.01748245,1.0
2.1140041,-0.18543485,1.0
3.1956372,0.4682218,1.0
3.0191352,1.3903683,1.0
3.971344,0.62004423,1.0
3.6035302,0.18479529,1.0
3.9182665,0.4143488,1.0
2.7387486,-1.6151147,1.0
4.0876384,1.340547,1.0
1.6741987,-0.17570741,1.0
4.3712955,-0.013630268,1.0
2.3803236,-0.3229302,1.0
1.6194113,-0.24077293,1.0
3.6309917,0.32045686,1.0
3.4930325,-1.1242554,1.0
3.8550758,1.4974842,1.0
2.9591358,1.6021426,1.0
1.883786,-0.31256428,1.0
2.2794805,0.9699428,1.0
1.7355368,-0.9096876,1.0
3.3274257,0.55452454,1.0
3.63646,1.6995707,1.0
3.6040354,-0.40045828,1.0
2.968131,-0.3106509,1.0
3.6575024,0.061927453,1.0
3.040894,-0.4908589,1.0
3.7963655,0.23680674,1.0
3.6802921,0.13275269,1.0
2.1630607,-1.1123995,1.0
1.6800239,-0.07094684,1.0
2.5398402,0.090608254,1.0
1.7424036,-1.4825008,1.0
3.9013226,-0.37002987,1.0
2.127196,-1.1902525,1.0
4.489032,0.28209662,1.0
1.6737008,-2.859199,1.0
4.6320066,1.5495206,1.0
4.5762796,0.47272253,1.0
4.2667904,0.7598355,1.0
1.111275,-1.1148965,1.0
1.826197,-1.1053102,1.0
3.242195,-1.361068,1.0
2.4680786,0.8628042,1.0
3.3258295,0.59006166,1.0
2.5049095,1.1829119,1.0
2.468599,-0.08380142,1.0
2.8506942,-0.0997093,1.0
2.6048703,0.61477435,1.0
4.006536,0.5568279,1.0
1.9538455,-0.58787084,1.0
2.6325622,-0.90794855,1.0
3.3095684,0.012178311,1.0
4.19523,1.9527746,1.0
3.1502995,0.5869078,1.0
4.281004,-0.49751848,1.0
2.5232093,-0.10850149,1.0
2.2919714,-1.3089942,1.0
4.2698474,0.095558465,1.0
1.9324493,-0.8291686,1.0
4.1694984,-0.2850452,1.0
1.6389761,-2.1350167,1.0
2.6102698,-0.09470209,1.0
2.1479423,-3.1758034,1.0
3.8216445,0.516911,1.0
0.9367223,-1.1882182,1.0
1.5095427,-0.033478256,1.0
3.8109112,-0.48800176,1.0
2.2386487,0.5762501,1.0
2.243164,0.8638016,1.0
1.0762203,-0.22033998,1.0
1.796244,0.24818149,1.0
1.0946367,0.030346492,1.0
1.8643471,-1.7559457,1.0
2.1874466,-0.79152304,1.0
3.0826273,0.7062733,1.0
1.2529992,-0.5090431,1.0
4.5175047,-0.7050058,1.0
3.3794405,1.3732924,1.0
4.6236467,0.8056722,1.0
3.2999866,0.27373785,1.0
5.262313,0.9222468,1.0
4.064711,0.71520674,1.0
2.4330516,-1.3623736,1.0
1.9344186,-1.0311081,1.0
2.8209126,-0.03062099,1.0
2.298503,-0.11082129,1.0
3.4003935,-1.559036,1.0
1.1755832,-0.9968688,1.0
2.9730449,-1.6622372,1.0
3.0339298,-1.2270609,1.0
2.922051,-0.4783735,1.0
2.507359,0.07624294,1.0
1.8121408,-1.9762098,1.0
3.630034,-0.26576385,1.0
3.3462815,0.5935325,1.0
2.559553,-0.16820033,1.0
2.4906225,-0.5656826,1.0
1.5702177,0.0870784,1.0
1.985215,-1.4554864,1.0
4.134473,1.619391,1.0
1.608306,-0.41068375,1.0
4.1588087,-0.46347165,1.0
3.66371,1.051865,1.0
4.253552,1.8600662,1.0
2.0553803,0.09401458,1.0
2.1054385,-0.246382,1.0
3.1063654,-0.24489482,1.0
2.5883658,0.27824214,1.0
2.1891477,0.6018694,1.0
3.924043,0.21514271,1.0
2.3764305,-0.9064694,1.0
2.2845898,2.087179,1.0
1.9504989,-0.24624167,1.0
2.923614,-0.35092306,1.0
3.2212152,-0.060966663,1.0
2.835254,-0.45361018,1.0
3.8104975,0.82579786,1.0
2.9871814,0.5626288,1.0
2.8842037,1.8164979,1.0
2.1702833,-0.8547801,1.0
3.189956,-0.25919852,1.0
3.1010537,0.1883261,1.0
3.172777,-0.5299715,1.0
3.8186576,0.45572308,1.0
2.497498,-0.4222566,1.0
3.6576273,0.55119973,1.0
2.6554332,0.96671146,1.0
0.8536421,-1.6382917,1.0
2.834607,-0.12782378,1.0
4.4746823,1.569281,1.0
2.1760342,-1.1651452,1.0
2.6089504,0.6863257,1.0
1.7781154,-1.3018401,1.0
3.6649141,1.60185,1.0
5.02501,1.3624078,1.0
3.1255574,0.34043565,1.0
2.2530227,-3.6160004,1.0
2.6447783,-0.17395234,1.0
4.9588037,0.9305668,1.0
4.159529,0.7314226,1.0
2.593822,-1.3288425,1.0
2.3994808,0.030769091,1.0
3.1133566,-0.9977678,1.0
2.9352791,-0.15663923,1.0
3.132098,0.9665632,1.0
2.7496965,-0.78747547,1.0
3.6606119,0.83176625,1.0
2.8833702,0.26595375,1.0
1.7098962,0.9847372,1.0
3.0194173,-0.50962484,1.0
2.8933382,0.82827973,1.0
2.3223982,-0.72763413,1.0
2.3160055,0.9313484,1.0
2.1410987,-0.89036363,1.0
1.947183,0.18175969,1.0
2.177091,-1.0441115,1.0
4.4693375,1.4941986,1.0
3.7110894,-0.7947607,1.0
2.3993423,-0.31533355,1.0
2.630566,-1.5937235,1.0
3.5780098,-1.374777,1.0
1.7744323,-0.748693,1.0
5.176583,1.7827313,1.0
2.8062341,-0.411551,1.0
3.1586246,1.6117902,1.0
2.8460972,0.7820949,1.0
3.2507904,-1.0048625,1.0
3.7075055,0.92014134,1.0
1.5998595,-0.74403,1.0
4.6126237,1.9694566,1.0
4.005607,0.22641063,1.0
2.4775987,-0.9869118,1.0
3.1812086,-0.18801111,1.0
3.1955862,1.1944921,1.0
2.0911002,-1.9536465,1.0
3.856173,-0.20188378,1.0
2.330203,0.18801922,1.0
3.868784,0.06810854,1.0
4.342325,1.6502155,1.0
4.4789753,2.2122455,1.0
2.2847528,-0.11725461,1.0
4.6491127,0.6093632,1.0
2.388364,0.43511352,1.0
0.10341665,-2.8015873,1.0
3.3374276,0.26760116,1.0
4.664819,-0.29355073,1.0
2.971308,-1.2840047,1.0
2.3268795,-0.10950189,1.0
2.9117658,0.5102822,1.0
2.1145,-1.439411,1.0
1.7424985,-0.12429894,1.0
2.6225758,0.13665244,1.0
3.086951,-0.18730627,1.0
3.7661486,0.36625457,1.0
2.9207652,-0.083129615,1.0
3.976949,-0.8488837,1.0
3.959896,0.12599087,1.0
3.567181,1.4517212,1.0
3.5800893,2.5810475,1.0
3.7583532,-0.5341233,1.0
2.9153368,-1.8601087,1.0
3.8684862,-0.38030893,1.0
1.6636958,-0.72358525,1.0
0.9911948,-0.9133948,1.0
4.325461,1.6010426,1.0
2.8738525,-0.39733812,1.0
1.706888,-1.2301744,1.0
3.797874,-0.59154016,1.0
3.164228,-0.1337343,1.0
3.6765194,-0.35162857,1.0
3.4668858,0.17348287,1.0
2.5427408,0.35178548,1.0
2.0549939,-1.2021228,1.0
4.0331483,0.11798909,1.0
4.6234417,0.28670385,1.0
3.560988,0.0888738,1.0
3.2076542,0.4771862,1.0
2.4877274,-0.5919891,1.0
2.1170235,-1.5771066,1.0
3.7041326,0.44464192,1.0
4.1093183,0.33708426,1.0
2.5971022,-0.58268994,1.0
2.5021226,1.141496,1.0
3.7425423,-1.3252376,1.0
3.1557498,0.4752714,1.0
2.7975683,-0.3991281,1.0
6.1233797,0.58117753,1.0
1.9227363,-2.1139374,1.0
3.7343986,-0.14185457,1.0
3.136433,0.1571162,1.0
1.7589122,-0.28585994,1.0
2.724825,0.96736705,1.0
4.068368,-0.19518466,1.0
2.0584526,-1.1037468,1.0
2.8877978,-0.7541236,1.0
2.5047154,0.16618425,1.0
2.6960735,-0.80553854,1.0
1.9167477,-1.7116172,1.0
2.3737705,1.023313,1.0
2.9728127,0.006971598,1.0
3.8335748,-0.44578293,1.0
3.093093,-0.96761477,1.0
2.4766757,1.1987782,1.0
2.209112,0.24696837,1.0
1.9384407,-2.3221705,1.0
3.4733293,0.6769522,1.0
3.178417,-0.48239416,1.0
2.6646538,0.45090526,1.0
4.266776,0.42710564,1.0
0.76358193,0.39066926,1.0
3.449679,0.47253162,1.0
3.3004897,1.2219694,1.0
3.1519299,0.42696926,1.0
1.0680187,-0.16034293,1.0
2.2816715,-0.8211645,1.0
4.2922816,-0.015439839,1.0
3.604988,-0.07396028,1.0
3.36238,1.0964605,1.0
2.848785,0.27741328,1.0
5.4291825,0.21816172,1.0
3.8808844,1.1376941,1.0
3.5463188,1.2727906,1.0
3.6195517,-1.4158399,1.0
2.7462,0.9014067,1.0
2.3191273,-1.8720227,1.0
4.910384,2.1377683,1.0
2.0460446,0.9598817,1.0
3.1445854,1.5229338,1.0
2.444281,-1.4747618,1.0
1.7328222,0.033926222,1.0
2.8165936,0.81813085,1.0
4.35413,1.1307064,1.0
1.6556954,0.2532495,1.0
2.1744277,0.55682564,1.0
2.5114355,-0.39521003,1.0
1.7147177,-2.2693121,1.0
2.3161633,-1.5226358,1.0
4.335901,0.88890016,1.0
3.5709484,-0.84201044,1.0
4.297088,1.4288855,1.0
2.004901,-0.24838726,1.0
0.59140736,0.005396982,1.0
3.118737,0.21972576,1.0
1.450884,-0.61072403,1.0
3.658781,0.298064,1.0
2.8073664,-0.2817083,1.0
2.7316396,-0.18706387,1.0
2.809216,0.28211802,1.0
4.3223095,-0.08180125,1.0
4.3409867,-1.5744705,1.0
2.6169474,-0.23669566,1.0
2.80759,0.5092316,1.0
3.7602913,0.28527722,1.0
3.6212275,-1.023581,1.0
3.314682,0.40276048,1.0
4.533815,0.16685756,1.0
2.6766648,0.39695787,1.0
3.9776073,0.6227535,1.0
2.498767,0.096559584,1.0
0.59025186,-2.7254448,1.0
4.142328,-0.037257772,1.0
3.0970223,-0.48274472,1.0
4.0298715,1.6487551,1.0
3.3250494,-1.4191246,1.0
2.4657178,-1.3991932,1.0
3.4026222,0.07608204,1.0
2.6431842,-1.1076367,1.0
3.5189588,-0.85099363,1.0
2.1144395,-1.3673598,1.0
3.8723915,2.29157,1.0
3.6201863,-0.21884069,1.0
3.3133724,-0.20689707,1.0
3.9457386,0.40289927,1.0
3.084091,0.50637174,1.0
4.382491,0.5399703,1.0
2.7639568,1.0115129,1.0
3.5840807,1.0090877,1.0
3.3953454,0.5007868,1.0
1.9841938,1.5644817,1.0
2.1735992,-1.6447208,1.0
2.6101403,1.3376176,1.0
4.9226418,2.453784,1.0
2.8972952,-0.5265254,1.0
3.608622,0.1320604,1.0
2.5322886,-1.5423249,1.0
4.023747,-0.5625636,1.0
2.1391299,-2.1871908,1.0
1.5155333,-1.5065349,1.0
4.687595,0.68893325,1.0
3.5096862,-0.07657728,1.0
2.6909482,0.8819022,1.0
3.56553,2.6176841,1.0
2.901693,1.8656564,1.0
2.9643598,1.5633885,1.0
1.7742659,-1.3827254,1.0
3.8757114,0.044429816,1.0
4.0461273,0.7283714,1.0
2.8624735,-1.6766837,1.0
4.050703,0.4519226,1.0
3.2130637,1.5582154,1.0
3.6766963,0.06979539,1.0
3.4314704,-0.26840243,1.0
3.5182712,0.55466723,1.0
3.006671,0.94777375,1.0
2.9464707,-0.20706438,1.0
3.686651,0.6485557,1.0
3.2236488,0.34637764,1.0
2.8033357,-0.37469363,1.0
2.8583663,-0.86609906,1.0
2.6449006,0.59927255,1.0
3.1278095,0.87182677,1.0
2.635044,0.06309419,1.0
5.3654194,-0.07634557,1.0
3.1843665,0.7962448,1.0
2.5368576,-1.1160356,1.0
3.6017742,-0.40661338,1.0
3.9200807,0.59461325,1.0
3.7364805,0.9533292,1.0
2.0142546,-1.4300314,1.0
